period_key,member_key,source_system,member_tier,group_key,pc_volume,sp_reward_basis,global_reward_usd,pool_reward_usd,cashout_usd,sink_spend_usd,active_member,recognized_revenue_usd,gross_margin_usd,member_join_period,is_affiliate,cross_app_active,extra_json
2024-07,B175004385,iblooming,special,,0,0,0,0,0,0.99,true,0.99,0.297,2024-07,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-07,B217167830,iblooming,special,,0,0,0,0,0,1.98,true,1.98,0.594,2024-05,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-07,B259912888,iblooming,special,,0,0,0,0,0,5,true,5,1.5,2024-06,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-07,B279675989,iblooming,explorer,,0,0,0,0,0,0.99,true,0.99,0.297,2024-06,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-07,B297196122,iblooming,special,,0,0,0,0,0,5,true,5,1.5,2024-06,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-07,B297825977,iblooming,pioneer,,0,0,0,0,0,0.99,true,0.99,0.297,2024-07,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-07,B307480670,iblooming,special,,0,0,0,0,0,1.98,true,1.98,0.594,2024-06,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-07,B694809466,iblooming,pioneer,,0,0,0,0,0,0,true,0,0,2024-07,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-07,CP-0116SOI,iblooming,special,,0,0,0,0,0,1.58,true,1.58,0.474,2024-07,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-07,CP-07J2ELO,iblooming,,,0,0,0,0,0,4.15,true,4.15,1.245,2024-07,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-07,CP-09L106O,iblooming,pathfinder,,0,0,0,0,0,3,true,3,0.9,2024-06,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-07,CP-0AC8R9L,iblooming,,,0,0,0,0,0,0.99,true,0.99,0.297,2024-07,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-07,CP-0BJVCMZ,iblooming,pathfinder,,0,0,0,0,0,2.97,true,2.97,0.891,2024-05,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-07,CP-0BWQ2XU,iblooming,voyager,,0,0,0,0,0,4.4,true,4.4,1.32,2024-07,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-07,CP-0FGZW90,iblooming,special,,0,0,0,0,0,10,true,10,3,2024-06,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-07,CP-0THVHPY,iblooming,pathfinder,,0,0,0,0,0,3,true,3,0.9,2024-07,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-07,CP-0UESA61,iblooming,special,,0,0,0,0,0,1.99,true,1.99,0.597,2024-07,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-07,CP-0W9F51C,iblooming,,,0,0,0,0,0,5.99,true,5.99,1.797,2024-07,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-07,CP-18KA5JR,iblooming,pioneer,,0,0,0,0,0,9.9,true,9.9,2.97,2024-07,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-07,CP-1D32K1S,iblooming,,,0,0,0,0,0,0,true,0,0,2024-07,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-07,CP-1DUGI26,iblooming,voyager,,0,0,0,0,0,0,true,0,0,2024-07,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-07,CP-1GO7SUP,iblooming,pioneer,,0,0,0,0,0,0.99,true,0.99,0.297,2024-07,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-07,CP-1PKK78J,iblooming,special,,0,0,0,0,0,1.58,true,1.58,0.474,2024-06,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-07,CP-1YPFTT2,iblooming,pathfinder,,0,0,0,0,0,3.46,true,3.46,1.038,2024-07,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-07,PARAMS-02,iblooming,starter,GROUP-A,2307771.71,15667.10666929,3374.54223024,728.64197368,3374.53560732,2506.38445694,true,23063.13447185,8072.82532895,2024-04,true,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-07"",""data_agg_period_key"":""2024-07""}"
2024-07,PARAMS-04,iblooming,starter,GROUP-B,1692365.92,11489.20952194,2474.65760116,534.34144737,2474.65871464,1838.0139428,true,16912.96394687,5920.07190789,2024-04,true,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-07"",""data_agg_period_key"":""2024-07""}"
2024-07,PARAMS-06,iblooming,builder,GROUP-B,1384663.03,9400.26094826,2024.72246628,437.19118422,2024.72574874,1503.82868573,true,13837.87868438,4843.69519737,2024-07,,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-07"",""data_agg_period_key"":""2024-07""}"
2024-08,PARAMS-01,bgc,starter,GROUP-A,1691062.11,15609.07761151,2946.3736754,2578.46,2946.37452721,7910.44447565,true,16898.792106,5915.17163,2024-04,,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-08"",""data_agg_period_key"":""2024-08""}"
2024-08,PARAMS-03,bgc,starter,GROUP-A,1221322.63,11273.22518705,2127.9421361,1862.22,2127.93915478,5713.09934269,true,12204.687629,4272.067289,2024-04,,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-08"",""data_agg_period_key"":""2024-08""}"
2024-08,PARAMS-05,bgc,builder,GROUP-B,939478.95,8671.71119424,1636.8756623,1432.48,1636.87673357,4394.69026591,true,9388.218947,3286.208682,2024-07,true,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-08"",""data_agg_period_key"":""2024-08""}"
2024-08,B123445678,iblooming,,,0,0,0,0,0,0,true,,,2024-08,,,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-08,B150644836,iblooming,special,,0,0,0,0,0,0,true,0,0,2024-07,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-08,B217721807,iblooming,special,,0,0,0,0,0,3,true,3,0.9,2024-04,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-08,B224008119,iblooming,special,,0,0,0,0,0,5.99,true,5.99,1.797,2024-08,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-08,B714867971,iblooming,special,,0,0,0,0,0,0,true,,,2024-08,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-08,B782778237,iblooming,special,,0,0,0,0,0,0,true,,,2024-08,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-08,B787003087,iblooming,pioneer,,0,0,0,0,0,15.49,true,15.49,4.647,2024-08,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-08,B808724367,iblooming,pioneer,,0,0,0,0,0,0,true,,,2024-08,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-08,B819765557,iblooming,,,0,0,0,0,0,0,true,,,2024-08,,,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-08,B935905295,iblooming,special,,0,0,0,0,0,15,true,15,4.5,2024-05,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-08,CP-02M2GA3,iblooming,voyager,,0,0,0,0,0,1.48,true,1.48,0.444,2024-08,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-08,CP-0C4G5S5,iblooming,pioneer,,0,0,0,0,0,3,true,3,0.9,2024-05,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-08,CP-14WWBTL,iblooming,pathfinder,,0,0,0,0,0,0,true,0,0,2024-08,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-08,CP-1KN0X9Z,iblooming,pathfinder,,0,0,0,0,0,0,true,0,0,2024-08,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-08,CP-1PKK78J,iblooming,special,,0,0,0,0,0,4.99,true,4.99,1.497,2024-06,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-08,CP-1SCXAFX,iblooming,pathfinder,,0,0,0,0,0,0.99,true,0.99,0.297,2024-08,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-08,PARAMS-02,iblooming,starter,GROUP-A,1409218.42,13007.56679136,2455.3072016,2148.71,2455.31210601,6592.03539886,true,14082.323424,4929.303029,2024-04,true,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-08"",""data_agg_period_key"":""2024-08""}"
2024-08,PARAMS-04,iblooming,starter,GROUP-B,1033426.84,9538.88041007,1800.5644869,1575.72,1800.56021483,4834.16328653,true,10327.041841,3614.821555,2024-04,true,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-08"",""data_agg_period_key"":""2024-08""}"
2024-08,PARAMS-06,iblooming,builder,GROUP-B,845531.05,7804.53880576,1473.1868377,1289.23,1473.1872636,3955.22723036,true,8449.396053,2957.585815,2024-07,,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-08"",""data_agg_period_key"":""2024-08""}"
2024-08,WEP-1CASPO7,iblooming,,,0,0,0,0,0,0,true,,,2024-08,,,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-09,PARAMS-01,bgc,starter,GROUP-A,2484473.68,15617.36748841,3158.16559645,2945.37,3158.15842469,0,true,24843.34736824,8695.24221043,2024-04,,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-09"",""data_agg_period_key"":""2024-09""}"
2024-09,PARAMS-03,bgc,starter,GROUP-A,1794342.11,11279.20936051,2280.89063452,2127.21,2280.89252741,0,true,17942.41421059,6279.89826303,2024-04,,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-09"",""data_agg_period_key"":""2024-09""}"
2024-09,PARAMS-05,bgc,builder,GROUP-B,1380263.16,8676.3162558,1754.53644247,1636.31,1754.53179457,0,true,13801.85631588,4830.68789479,2024-07,true,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-09"",""data_agg_period_key"":""2024-09""}"
2024-09,B050618625,iblooming,special,,0,0,0,0,0,0,true,,,2024-09,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-09,B115082123,iblooming,special,,0,0,0,0,0,0.99,true,0.99,0.297,2024-07,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv"",""CP Videos Sold - Sheet1.csv""],""source_categories"":[""wep_application"",""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-09,B115233446,iblooming,special,,0,0,0,0,0,0,true,,,2024-09,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-09,B166189608,iblooming,pioneer,,0,0,0,0,0,0,true,,,2024-09,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-09,B166544792,iblooming,pioneer,,0,0,0,0,0,0,true,,,2024-09,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-09,B166618012,iblooming,pioneer,,0,0,0,0,0,0,true,,,2024-09,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-09,B217721807,iblooming,special,,0,0,0,0,0,4.89,true,4.89,1.467,2024-04,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-09,B528879429,iblooming,special,,0,0,0,0,0,0,true,,,2024-09,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-09,B687679315,iblooming,special,,0,0,0,0,0,0,true,,,2024-06,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-09,B964134597,iblooming,pioneer,,0,0,0,0,0,0,true,,,2024-09,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-09,B970391383,iblooming,pioneer,,0,0,0,0,0,0,true,,,2024-09,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-09,B998463568,iblooming,pioneer,,0,0,0,0,0,0,true,,,2024-09,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-09,CP-1EKF0SY,iblooming,voyager,,0,0,0,0,0,0,true,0,0,2024-09,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-09,CP-1RZ5DBN,iblooming,,,0,0,0,0,0,0,true,0,0,2024-09,,,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":false}"
2024-09,PARAMS-02,iblooming,starter,GROUP-A,2070394.74,13014.47438369,2631.79792301,2454.47,2631.79769185,0,true,20702.78947354,7246.03184218,2024-04,true,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-09"",""data_agg_period_key"":""2024-09""}"
2024-09,PARAMS-04,iblooming,starter,GROUP-B,1518289.47,9543.9472907,1929.98334602,1799.95,1929.98736296,0,true,15182.03894763,5313.75468436,2024-04,true,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-09"",""data_agg_period_key"":""2024-09""}"
2024-09,PARAMS-06,iblooming,builder,GROUP-B,1242236.84,7808.68522089,1579.07605753,1472.68,1579.08219852,0,true,12421.67368412,4347.62110521,2024-07,,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-09"",""data_agg_period_key"":""2024-09""}"
2024-10,PARAMS-01,bgc,starter,GROUP-A,1863947.37,12881.84385954,2639.59879274,0,2639.59879274,305.01478108,true,18636.59710547,6522.9574205,2024-04,,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-10"",""data_agg_period_key"":""2024-10""}"
2024-10,PARAMS-03,bgc,starter,GROUP-A,1346184.21,9303.54982473,1906.38373575,0,1906.38373575,220.29340631,true,13459.76513164,4711.01702694,2024-04,,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-10"",""data_agg_period_key"":""2024-10""}"
2024-10,PARAMS-05,bgc,builder,GROUP-B,1035526.32,7156.58140336,1466.44377375,0,1466.44377375,169.45265615,true,10353.66394765,3623.86078975,2024-07,true,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-10"",""data_agg_period_key"":""2024-10""}"
