period_key,member_key,source_system,member_tier,group_key,recognized_revenue_usd,gross_margin_usd,cash_in_usd,internal_credit_spent_usd,payment_method,pc_volume,sp_reward_basis,global_reward_usd,pool_reward_usd,cashout_usd,sink_spend_usd,active_member,member_join_period,is_affiliate,cross_app_active,extra_json
2026-04,BGC-2026-04-ENTRY-PATHFINDER,bgc,PATHFINDER,FOUNDERS,9793600,9793600,9793600,783488,MIXED,979360000,6855520,685552,274220.8,13162.6,783488,true,2026-04,true,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":97936,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":9793600,""internal_credit_spent_usd"":783488,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_PATHFINDER"",""unit_price_usd"":100,""cohort_member_count"":97936,""aggregate_revenue_usd"":9793600},""gross_margin_basis"":{""gross_margin_usd"":9793600},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":979360000},""sp_breakdown"":{""ACCRUAL"":6855520},""global_reward_breakdown_usd"":{""BGC_RR"":685552},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":274220.8},""cashout_breakdown_usd"":{""CASHOUT"":13162.6},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":783488},""active_roles"":[""AFFILIATE_LEVEL:PATHFINDER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":13162.6,""sink_total_usd"":783488}}"
2026-04,BGC-2026-04-ENTRY-VOYAGER,bgc,VOYAGER,FOUNDERS,33733500,33733500,33733500,539736,MIXED,3373350000,23613450,9209245.5,944538,168600.03,539736,true,2026-04,true,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":67467,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":33733500,""internal_credit_spent_usd"":539736,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_VOYAGER"",""unit_price_usd"":500,""cohort_member_count"":67467,""aggregate_revenue_usd"":33733500},""gross_margin_basis"":{""gross_margin_usd"":33733500},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":3373350000},""sp_breakdown"":{""ACCRUAL"":23613450},""global_reward_breakdown_usd"":{""BGC_RR"":2361345,""BGC_GR"":6847900.5},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":944538},""cashout_breakdown_usd"":{""CASHOUT"":168600.03},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":539736},""active_roles"":[""AFFILIATE_LEVEL:VOYAGER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":168600.03,""sink_total_usd"":539736}}"
2026-04,BGC-2026-04-ENTRY-EXPLORER,bgc,EXPLORER,FOUNDERS,73207275,73207275,73207275,339512,MIXED,7320727500,51223873,22026265.39,2048954.92,402619.64,339512,true,2026-04,true,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":42439,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":73207275,""internal_credit_spent_usd"":339512,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_EXPLORER"",""unit_price_usd"":1725,""cohort_member_count"":42439,""aggregate_revenue_usd"":73207275},""gross_margin_basis"":{""gross_margin_usd"":73207275},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":7320727500},""sp_breakdown"":{""ACCRUAL"":51223873},""global_reward_breakdown_usd"":{""BGC_RR"":6146864.76,""BGC_GR"":15879400.63},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":2048954.92},""cashout_breakdown_usd"":{""CASHOUT"":402619.64},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":339512},""active_roles"":[""AFFILIATE_LEVEL:EXPLORER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":402619.64,""sink_total_usd"":339512}}"
2026-04,BGC-2026-04-ENTRY-PIONEER,bgc,PIONEER,FOUNDERS,23152375,23152375,23152375,128848,MIXED,2315237500,16202636,7777265.28,891144.98,142664.21,128848,true,2026-04,true,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":8053,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":23152375,""internal_credit_spent_usd"":128848,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_PIONEER"",""unit_price_usd"":2875,""cohort_member_count"":8053,""aggregate_revenue_usd"":23152375},""gross_margin_basis"":{""gross_margin_usd"":23152375},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":2315237500},""sp_breakdown"":{""ACCRUAL"":16202636},""global_reward_breakdown_usd"":{""BGC_RR"":2430395.4,""BGC_GR"":5346869.88},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":648105.44,""BGC_WEC_QUARTERLY_POOL"":243039.54},""cashout_breakdown_usd"":{""CASHOUT"":142664.21},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":128848},""active_roles"":[""AFFILIATE_LEVEL:PIONEER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":142664.21,""sink_total_usd"":128848}}"
2026-04,BGC-2026-04-ENTRY-SPECIAL,bgc,SPECIAL,FOUNDERS,20021500,20021500,20021500,27856,MIXED,2002150000,14015050,6727224,770827.75,123402.52,27856,true,2026-04,true,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":1741,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":20021500,""internal_credit_spent_usd"":27856,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_SPECIAL"",""unit_price_usd"":11500,""cohort_member_count"":1741,""aggregate_revenue_usd"":20021500},""gross_margin_basis"":{""gross_margin_usd"":20021500},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":2002150000},""sp_breakdown"":{""ACCRUAL"":14015050},""global_reward_breakdown_usd"":{""BGC_RR"":2102257.5,""BGC_GR"":4624966.5},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":560602,""BGC_WEC_QUARTERLY_POOL"":210225.75},""cashout_breakdown_usd"":{""CASHOUT"":123402.52},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":27856},""active_roles"":[""AFFILIATE_LEVEL:SPECIAL""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":123402.52,""sink_total_usd"":27856}}"
2026-04,IB-2026-04-IBOOMIE-FIAT,iblooming,CP,IBOOMIE_CP_CREATORS,12351900,12351900,41173000,0,FIAT,0,49407600,1852785,494076,37055.7,0,true,2026-04,false,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_iboomie_ai_chat_sale"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":3431083,""cohort_type"":""iblooming_cp_product_sale"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":41173000,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":41173000,""cp_user_share_usd"":28821100,""ib_platform_revenue_usd"":12351900,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":12351900},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""iBlooming rebate reward"",""LR"",""CPR"",""GPS"",""GMP"",""Sales Point""],""sp_breakdown"":{""IB_SALES_POINT"":49407600},""global_reward_breakdown_usd"":{""IB_LR"":1235190,""IB_CPR"":617595},""pool_reward_breakdown_usd"":{""IB_GPS_SEMIANNUAL_POOL"":308797.5,""IB_GMP_MONTHLY_POOL"":185278.5},""cashout_breakdown_usd"":{""CASHOUT"":37055.7},""sink_breakdown_usd"":{},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[""CPR_YEAR_1:ACTIVE""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":37055.7,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true}}"
2026-04,IB-2026-04-IBOOMIE-PC,iblooming,CP,IBOOMIE_CP_CREATORS,7860300,7860300,0,26201000,PC,0,31441200,1179045,314412,23580.9,26201000,true,2026-04,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_iboomie_ai_chat_sale"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":2183417,""cohort_type"":""iblooming_cp_product_sale"",""cashflow_basis"":""PC payment spends internal credit, not new cash."",""cash_in_usd"":0,""internal_credit_spent_usd"":26201000,""payment_method"":""PC"",""recognized_revenue_basis"":{""gross_sale_usd"":26201000,""cp_user_share_usd"":18340700,""ib_platform_revenue_usd"":7860300,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":7860300},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""iBlooming rebate reward"",""LR"",""CPR"",""GPS"",""GMP"",""Sales Point""],""sp_breakdown"":{""IB_SALES_POINT"":31441200},""global_reward_breakdown_usd"":{""IB_LR"":786030,""IB_CPR"":393015},""pool_reward_breakdown_usd"":{""IB_GPS_SEMIANNUAL_POOL"":196507.5,""IB_GMP_MONTHLY_POOL"":117904.5},""cashout_breakdown_usd"":{""CASHOUT"":23580.9},""sink_breakdown_usd"":{""PC_SPEND"":26201000},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[""CPR_YEAR_1:ACTIVE""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":23580.9,""sink_total_usd"":26201000,""gross_sale_split_matches_sink_total"":true}}"
2026-04,IB-2026-04-IBOOMIE-ALPHA,iblooming,CP,IBOOMIE_CP_CREATORS,2245800,2245800,0,7486000,ALPHA,0,8983200,336870,89832,6737.4,7486000,true,2026-04,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_iboomie_ai_chat_sale"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":623833,""cohort_type"":""iblooming_cp_product_sale"",""cashflow_basis"":""ALPHA payment spends internal credit, not new cash."",""cash_in_usd"":0,""internal_credit_spent_usd"":7486000,""payment_method"":""ALPHA"",""recognized_revenue_basis"":{""gross_sale_usd"":7486000,""cp_user_share_usd"":5240200,""ib_platform_revenue_usd"":2245800,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":2245800},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""iBlooming rebate reward"",""LR"",""CPR"",""GPS"",""GMP"",""Sales Point""],""sp_breakdown"":{""IB_SALES_POINT"":8983200},""global_reward_breakdown_usd"":{""IB_LR"":224580,""IB_CPR"":112290},""pool_reward_breakdown_usd"":{""IB_GPS_SEMIANNUAL_POOL"":56145,""IB_GMP_MONTHLY_POOL"":33687},""cashout_breakdown_usd"":{""CASHOUT"":6737.4},""sink_breakdown_usd"":{""ALPHA_SPEND"":7486000},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[""CPR_YEAR_1:ACTIVE""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":6737.4,""sink_total_usd"":7486000,""gross_sale_split_matches_sink_total"":true}}"
2026-04,IB-2026-04-GIM-TIER-1,iblooming,CP,IBLOOMING_GIM,3723300,3723300,9308250,3102750,MIXED,0,9928800,1861650,44679.6,27924.75,3102750,true,2026-04,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_gim_signup"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":620550,""cohort_type"":""iblooming_gim_tier_1"",""cashflow_basis"":""Mixed payment: part fiat cash, part internal credit."",""cash_in_usd"":9308250,""internal_credit_spent_usd"":3102750,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""gross_sale_usd"":12411000,""cp_user_share_usd"":8687700,""ib_platform_revenue_usd"":3723300,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":3723300},""event_counts"":{""GIM_SIGNUP_TIER_1"":620550},""sp_breakdown"":{""IB_SALES_POINT"":9928800},""global_reward_breakdown_usd"":{""IB_GRR"":1861650},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":44679.6},""cashout_breakdown_usd"":{""CASHOUT"":27924.75},""sink_breakdown_usd"":{""MIXED_INTERNAL_CREDIT_SPEND"":3102750},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":27924.75,""sink_total_usd"":3102750,""gross_sale_split_matches_sink_total"":true}}"
2026-04,IB-2026-04-GIM-TIER-2,iblooming,CP,IBLOOMING_GIM,1595700,1595700,5319000,0,FIAT,0,4255200,212760,19148.4,3191.4,0,true,2026-04,false,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_gim_signup"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":265950,""cohort_type"":""iblooming_gim_tier_2"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":5319000,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":5319000,""cp_user_share_usd"":3723300,""ib_platform_revenue_usd"":1595700,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":1595700},""event_counts"":{""GIM_SIGNUP_TIER_2"":265950},""sp_breakdown"":{""IB_SALES_POINT"":4255200},""global_reward_breakdown_usd"":{""IB_GRR"":212760},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":19148.4},""cashout_breakdown_usd"":{""CASHOUT"":3191.4},""sink_breakdown_usd"":{},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":3191.4,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true}}"
2026-04,IB-2026-04-IMATRIX-FOUNDATION,iblooming,CP,IBLOOMING_IMATRIX,3841500,3841500,10244000,2561000,MIXED,0,8323250,196343.25,38415,2945.15,2561000,true,2026-04,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_imatrix_purchase"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":426833,""cohort_type"":""iblooming_imatrix_foundation"",""cashflow_basis"":""Mixed payment: part fiat cash, part internal credit."",""cash_in_usd"":10244000,""internal_credit_spent_usd"":2561000,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""gross_sale_usd"":12805000,""cp_user_share_usd"":8963500,""ib_platform_revenue_usd"":3841500,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":3841500},""plan_counts"":{""FOUNDATION_TIER_1"":256100,""FOUNDATION_TIER_2"":170733},""sp_breakdown"":{""IB_SALES_POINT"":8323250},""global_reward_breakdown_usd"":{""IB_IRR"":196343.25},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":38415},""cashout_breakdown_usd"":{""CASHOUT"":2945.15},""sink_breakdown_usd"":{""MIXED_INTERNAL_CREDIT_SPEND"":2561000},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":2945.15,""sink_total_usd"":2561000,""gross_sale_split_matches_sink_total"":true}}"
