record_type,snapshot_id,stable_key,display_name,group_key,join_period,member_stable_key,source_system,alias_key,alias_type,confidence,role_type,role_value,effective_from,effective_to,source_event_ref,offer_code,offer_type,label,price_fiat_usd,pc_grant,sp_accrual,pc_grant_rule,lts_generation_rule,reward_rule_reference,event_ref,event_type,occurred_at,effective_period,actor_member_stable_key,beneficiary_member_stable_key,related_member_stable_key,quantity,amount,unit,recognized_revenue_usd,gross_margin_usd,cash_in_usd,internal_credit_spent_usd,payment_method,entry_type,amount_pc,amount_sp,sink_spend_usd,reward_source_code,distribution_cycle,obligation_status,origin_join_level,tier,imatrix_plan,eligibility_snapshot_key,pool_code,recipient_member_stable_key,share_count,pool_recipient_count,pool_share_total,amount_usd,fee_usd,cashout_source_system,breakdown_key,scenario_code,policy_group,qualification_type,window_key,starts_at,ends_at,threshold_amount,threshold_unit,status,source_window_key,metadata
business_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,BGC,,,,,,,,EVT-BGC-2026-01-ENTRY-PIONEER,BGC_JOIN_PIONEER,,,,,,,,,EVT-BGC-2026-01-ENTRY-PIONEER,AFFILIATE_UPGRADED,2026-01-15T12:00:00.000Z,2026-01,BGC-2026-01-ENTRY-PIONEER,BGC-2026-01-ENTRY-PIONEER,,6569,18885875,USD,18885875,18885875,18885875,105104,MIXED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample""],""cohort_member_count"":6569,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":18885875,""internal_credit_spent_usd"":105104,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_PIONEER"",""unit_price_usd"":2875,""cohort_member_count"":6569,""aggregate_revenue_usd"":18885875},""gross_margin_basis"":{""gross_margin_usd"":18885875},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""active_roles"":[""AFFILIATE_LEVEL:PIONEER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":116374.17,""sink_total_usd"":105104},""source_event_ref"":""EVT-BGC-2026-01-ENTRY-PIONEER"",""snapshot_file_type_case"":""full_detail_csv""}"
pc_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-PIONEER,,,,,,,,,EVT-BGC-2026-01-ENTRY-PIONEER,,,,,,,,,,,,,2026-01,,,,,,,,,,,,GRANT,1888587500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""PC granted from BGC entry/upgrade.""}"
sp_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-PIONEER,,,,,,,,,EVT-BGC-2026-01-ENTRY-PIONEER,,,,,,,,,,,,,2026-01,,,,,,,,,,,,ACCRUAL,,13216828,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""SP/LTS generated from BGC tier rule.""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-PIONEER,,,,,,,,,EVT-BGC-2026-01-ENTRY-PIONEER,,,,,,,,,,,,,2026-01,,,,,1982524.2,USD,,,,,,,,,,BGC_RR,EVENT_BASED,ACCRUED,PIONEER,,,,,,,,,,,,,,,,,,,,,,,"{""origin_join_level"":""PIONEER""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-PIONEER,,,,,,,,,EVT-BGC-2026-01-ENTRY-PIONEER,,,,,,,,,,,,,2026-01,,,,,4361553.24,USD,,,,,,,,,,BGC_GR,EVENT_BASED,ACCRUED,PIONEER,,,,,,,,,,,,,,,,,,,,,,,"{""origin_join_level"":""PIONEER""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-PIONEER,,,,,,,,,EVT-BGC-2026-01-ENTRY-PIONEER,,,,,,,,,,,,,2026-01,,,,,52867.31,USD,,,,,,,,,,BGC_MIRACLE_CASH,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-BGC-2026-01-ENTRY-PIONEER,,,,,,,,,,,,,2026-01,,,,,607974.09,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,BGC_GPSP_MONTHLY_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-BGC-2026-01-ENTRY-PIONEER,,,,,,,,,,,,,2026-01,,,,,528673.12,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,BGC_GPSP_MONTHLY_POOL-2026-01,BGC_GPSP_MONTHLY_POOL,BGC-2026-01-ENTRY-PIONEER,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-BGC-2026-01-ENTRY-PIONEER,,,,,,,,,,,,,2026-01,,,,,227990.28,USD,,,,,,FUNDING,,,,,QUARTERLY,,,,,,BGC_WEC_QUARTERLY_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-BGC-2026-01-ENTRY-PIONEER,,,,,,,,,,,,,2026-01,,,,,198252.42,USD,,,,,,DISTRIBUTION,,,,,QUARTERLY,,,,,BGC_WEC_QUARTERLY_POOL-2026-01,BGC_WEC_QUARTERLY_POOL,BGC-2026-01-ENTRY-PIONEER,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
cashout_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-PIONEER,,,,,,,,,EVT-BGC-2026-01-ENTRY-PIONEER,,,,,,,,,,,PAID,2026-01-31T23:59:59.999Z,2026-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,116374.17,1163.74,BGC,CASHOUT,BASE_SAMPLE_CASHOUT,STANDARD,,,,,,,,,"{""source_note"":""Cash that actually leaves the ecosystem.""}"
member,case-10m-12m-bgc-iblooming-full-detail-csv,BGC-2026-01-ENTRY-SPECIAL,BGC 2026 01 ENTRY SPECIAL,FOUNDERS,2026-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_member"":true,""cohort_member_count"":1420}"
member_alias,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-SPECIAL,BGC,BGC-BGC-2026-01-ENTRY-SPECIAL,member_id,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
role_history,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-SPECIAL,BGC,,,,AFFILIATE_LEVEL,SPECIAL,2026-01-01T00:00:00.000Z,,EVT-BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""status_meaning"":""This is an active BGC level, not only eligibility.""}"
role_history,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-SPECIAL,BGC,,,,WEC_STATUS,ACHIEVED,2026-01-01T00:00:00.000Z,,EVT-BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""status_meaning"":""WEC is achieved in this source-detail sample.""}"
qualification_window,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,EVT-BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEC_60_DAY,WEC-2026-01-SPECIAL,2026-01-01T00:00:00.000Z,2026-01-31T23:59:59.999Z,10000,USD,,,"{""requirement_note"":""WEC needs source detail; eligibility alone is not active WEC.""}"
qualification_status,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-SPECIAL,,,,,,,2026-01-15T12:00:00.000Z,,EVT-BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEC_60_DAY,,,,,,ACHIEVED,WEC-2026-01-SPECIAL,{}
business_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,BGC,,,,,,,,EVT-BGC-2026-01-ENTRY-SPECIAL,BGC_JOIN_SPECIAL,,,,,,,,,EVT-BGC-2026-01-ENTRY-SPECIAL,AFFILIATE_UPGRADED,2026-01-15T12:00:00.000Z,2026-01,BGC-2026-01-ENTRY-SPECIAL,BGC-2026-01-ENTRY-SPECIAL,,1420,16330000,USD,16330000,16330000,16330000,22720,MIXED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample""],""cohort_member_count"":1420,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":16330000,""internal_credit_spent_usd"":22720,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_SPECIAL"",""unit_price_usd"":11500,""cohort_member_count"":1420,""aggregate_revenue_usd"":16330000},""gross_margin_basis"":{""gross_margin_usd"":16330000},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""active_roles"":[""AFFILIATE_LEVEL:SPECIAL""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":100649.96,""sink_total_usd"":22720},""source_event_ref"":""EVT-BGC-2026-01-ENTRY-SPECIAL"",""snapshot_file_type_case"":""full_detail_csv""}"
pc_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,EVT-BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,,,,,2026-01,,,,,,,,,,,,GRANT,1633000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""PC granted from BGC entry/upgrade.""}"
sp_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,EVT-BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,,,,,2026-01,,,,,,,,,,,,ACCRUAL,,11431000,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""SP/LTS generated from BGC tier rule.""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,EVT-BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,,,,,2026-01,,,,,1714650,USD,,,,,,,,,,BGC_RR,EVENT_BASED,ACCRUED,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,"{""origin_join_level"":""SPECIAL""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,EVT-BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,,,,,2026-01,,,,,3772230,USD,,,,,,,,,,BGC_GR,EVENT_BASED,ACCRUED,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,"{""origin_join_level"":""SPECIAL""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,EVT-BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,,,,,2026-01,,,,,45724,USD,,,,,,,,,,BGC_MIRACLE_CASH,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,,,,,2026-01,,,,,525826,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,BGC_GPSP_MONTHLY_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,,,,,2026-01,,,,,457240,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,BGC_GPSP_MONTHLY_POOL-2026-01,BGC_GPSP_MONTHLY_POOL,BGC-2026-01-ENTRY-SPECIAL,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,,,,,2026-01,,,,,197184.75,USD,,,,,,FUNDING,,,,,QUARTERLY,,,,,,BGC_WEC_QUARTERLY_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,,,,,2026-01,,,,,171465,USD,,,,,,DISTRIBUTION,,,,,QUARTERLY,,,,,BGC_WEC_QUARTERLY_POOL-2026-01,BGC_WEC_QUARTERLY_POOL,BGC-2026-01-ENTRY-SPECIAL,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
cashout_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,EVT-BGC-2026-01-ENTRY-SPECIAL,,,,,,,,,,,PAID,2026-01-31T23:59:59.999Z,2026-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,100649.96,1006.5,BGC,CASHOUT,BASE_SAMPLE_CASHOUT,STANDARD,,,,,,,,,"{""source_note"":""Cash that actually leaves the ecosystem.""}"
member,case-10m-12m-bgc-iblooming-full-detail-csv,IB-2026-01-IBOOMIE-FIAT,IB 2026 01 IBOOMIE FIAT,IBOOMIE_CP_CREATORS,2026-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_member"":true,""cohort_member_count"":2856333}"
member_alias,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-01-IBOOMIE-FIAT,IBLOOMING,IBLOOMING-IB-2026-01-IBOOMIE-FIAT,creator_or_user_id,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
role_history,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-01-IBOOMIE-FIAT,IBLOOMING,,,,CP_STATUS,CP,2026-01-01T00:00:00.000Z,,EVT-IB-2026-01-IBOOMIE-FIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""status_meaning"":""CP status is approved here. Eligibility alone would not be enough.""}"
qualification_window,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-01-IBOOMIE-FIAT,,,,,,,,,EVT-IB-2026-01-IBOOMIE-FIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPR_YEAR_1,CPR_YEAR_1-2026-01-IB-2026-01-IBOOMIE-FIAT,2026-01-01T00:00:00.000Z,2026-01-31T23:59:59.999Z,10282800,USD,,,{}
qualification_status,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-01-IBOOMIE-FIAT,,,,,,,2026-01-01T00:00:00.000Z,,EVT-IB-2026-01-IBOOMIE-FIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPR_YEAR_1,,,,,,ACTIVE,CPR_YEAR_1-2026-01-IB-2026-01-IBOOMIE-FIAT,{}
business_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,IBLOOMING,,,,,,,,EVT-IB-2026-01-IBOOMIE-FIAT,IBOOMIE_AI_CHAT,,,,,,,,,EVT-IB-2026-01-IBOOMIE-FIAT,CP_PRODUCT_SOLD,2026-01-15T12:00:00.000Z,2026-01,IB-2026-01-IBOOMIE-FIAT,IB-2026-01-IBOOMIE-FIAT,,2856333,34276000,USD,10282800,10282800,34276000,0,FIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_iboomie_ai_chat_sale"",""case_10m_12m_business_sample""],""cohort_member_count"":2856333,""cohort_type"":""iblooming_cp_product_sale"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":34276000,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":34276000,""cp_user_share_usd"":23993200,""ib_platform_revenue_usd"":10282800,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":10282800},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""iBlooming rebate reward"",""LR"",""CPR"",""GPS"",""GMP"",""Sales Point""],""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[""CPR_YEAR_1:ACTIVE""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":30848.4,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true},""source_event_ref"":""EVT-IB-2026-01-IBOOMIE-FIAT"",""snapshot_file_type_case"":""full_detail_csv""}"
sp_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-01-IBOOMIE-FIAT,,,,,,,,,EVT-IB-2026-01-IBOOMIE-FIAT,,,,,,,,,,,,,2026-01,,,,,,,,,,,,ACCRUAL,,41131200,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""Sales Point generated by iBlooming activity.""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-01-IBOOMIE-FIAT,,,,,,,,,EVT-IB-2026-01-IBOOMIE-FIAT,,,,,,,,,,,,,2026-01,,,,,1028280,USD,,,,,,,,,,IB_LR,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-01-IBOOMIE-FIAT,,,,,,,,,EVT-IB-2026-01-IBOOMIE-FIAT,,,,,,,,,,,,,2026-01,,,,,514140,USD,,,,,,,,,,IB_CPR,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-01-IBOOMIE-FIAT,,,,,,,,,EVT-IB-2026-01-IBOOMIE-FIAT,,,,,,,,,,,,,2026-01,,,,,102828,USD,,,,,,,,,,IB_MIRACLE_CASH,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-01-IBOOMIE-FIAT,,,,,,,,,,,,,2026-01,,,,,295630.5,USD,,,,,,FUNDING,,,,,SEMIANNUAL,,,,,,IB_GPS_SEMIANNUAL_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-01-IBOOMIE-FIAT,,,,,,,,,,,,,2026-01,,,,,257070,USD,,,,,,DISTRIBUTION,,,,,SEMIANNUAL,,,,,IB_GPS_SEMIANNUAL_POOL-2026-01,IB_GPS_SEMIANNUAL_POOL,IB-2026-01-IBOOMIE-FIAT,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-01-IBOOMIE-FIAT,,,,,,,,,,,,,2026-01,,,,,177378.3,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GMP_MONTHLY_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-01-IBOOMIE-FIAT,,,,,,,,,,,,,2026-01,,,,,154242,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GMP_MONTHLY_POOL-2026-01,IB_GMP_MONTHLY_POOL,IB-2026-01-IBOOMIE-FIAT,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-01-IBOOMIE-FIAT,,,,,,,,,,,,,2026-01,,,,,47300.88,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GEC_INTERNAL_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-01-IBOOMIE-FIAT,,,,,,,,,,,,,2026-01,,,,,41131.2,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GEC_INTERNAL_POOL-2026-01,IB_GEC_INTERNAL_POOL,IB-2026-01-IBOOMIE-FIAT,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
cashout_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-01-IBOOMIE-FIAT,,,,,,,,,EVT-IB-2026-01-IBOOMIE-FIAT,,,,,,,,,,,PAID,2026-01-31T23:59:59.999Z,2026-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,30848.4,308.48,IBLOOMING,CASHOUT,BASE_SAMPLE_CASHOUT,STANDARD,,,,,,,,,"{""source_note"":""Cash that actually leaves the ecosystem.""}"
member,case-10m-12m-bgc-iblooming-full-detail-csv,IB-2026-01-IBOOMIE-PC,IB 2026 01 IBOOMIE PC,IBOOMIE_CP_CREATORS,2026-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_member"":true,""cohort_member_count"":1817667}"
member_alias,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-01-IBOOMIE-PC,IBLOOMING,IBLOOMING-IB-2026-01-IBOOMIE-PC,creator_or_user_id,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
role_history,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-01-IBOOMIE-PC,IBLOOMING,,,,CP_STATUS,CP,2026-01-01T00:00:00.000Z,,EVT-IB-2026-01-IBOOMIE-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""status_meaning"":""CP status is approved here. Eligibility alone would not be enough.""}"
qualification_window,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-01-IBOOMIE-PC,,,,,,,,,EVT-IB-2026-01-IBOOMIE-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPR_YEAR_1,CPR_YEAR_1-2026-01-IB-2026-01-IBOOMIE-PC,2026-01-01T00:00:00.000Z,2026-01-31T23:59:59.999Z,6543600,USD,,,{}
qualification_status,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-01-IBOOMIE-PC,,,,,,,2026-01-01T00:00:00.000Z,,EVT-IB-2026-01-IBOOMIE-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPR_YEAR_1,,,,,,ACTIVE,CPR_YEAR_1-2026-01-IB-2026-01-IBOOMIE-PC,{}
